nom,prenom_x,age_x,taille_x,poids_x,sexe_x,sport_licence_x,niveau_etude_x,region_x,smoker_x,nationalité_francaise_x,revenu_estime_mois_x,montant_pret_x,prenom_y,age_y,taille_y,poids_y,sexe_y,sport_licence_y,niveau_etude_y,region_y,smoker_y,nationalité_francaise_y,revenu_estime_mois_y,montant_pret_y
Lebon,Nath,60,159.0,73.2,H,non,doctorat,Normandie,non,non,3565,1337.5328360280082,Renée,48,160.9,95.3,H,non,master,Île-de-France,oui,oui,3510,17398.487302115547
Laroche,Jacques,63,162.7,77.3,H,oui,doctorat,Corse,non,oui,4178,29850.717399371475,Victor,56,164.5,75.9,H,oui,bac+2,Île-de-France,non,oui,725,25449.436239605973
Laroche,Jacques,63,162.7,77.3,H,oui,doctorat,Corse,non,oui,4178,29850.717399371475,Émilie,61,186.4,117.3,H,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,1151,660.9694682569535
Laroche,Jacques,63,162.7,77.3,H,oui,doctorat,Corse,non,oui,4178,29850.717399371475,André,25,195.0,70.7,H,non,doctorat,Normandie,non,non,1730,500.0
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.7547764542,Alexandre,75,175.1,77.7,F,non,doctorat,Occitanie,oui,non,7123,2123.484278536743
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.7547764542,Michèle,35,172.6,61.7,F,oui,aucun,Hauts-de-France,non,oui,1694,6344.558261712955
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.7547764542,Émilie,39,164.5,98.9,H,oui,bac+2,Bretagne,non,oui,1570,21155.702698377827
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.7547764542,Alice,48,173.4,83.4,F,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2505,22855.681482308653
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.7547764542,Vincent,53,170.8,54.0,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,3647,500.0
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.7547764542,Monique,41,168.5,65.2,H,oui,bac+2,Hauts-de-France,oui,non,500,500.0
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.7547764542,Sébastien,42,161.4,80.1,H,non,doctorat,Hauts-de-France,non,oui,2699,14759.285231752
Humbert,Thomas,36,156.8,63.1,H,non,master,Normandie,non,oui,670,11546.533650506402,Emmanuel,39,178.3,87.4,H,non,aucun,Corse,oui,oui,1892,500.0
Barthelemy,Alfred,37,166.6,65.7,H,oui,master,Occitanie,non,oui,3099,36006.86728253543,Jeanne,56,172.0,58.7,H,non,bac,Hauts-de-France,non,non,793,500.0
Barthelemy,Alfred,37,166.6,65.7,H,oui,master,Occitanie,non,oui,3099,36006.86728253543,Anaïs,72,160.8,72.5,H,non,bac,Bretagne,oui,non,803,500.0
Barthelemy,Alfred,37,166.6,65.7,H,oui,master,Occitanie,non,oui,3099,36006.86728253543,Xavier,55,154.7,87.3,F,non,aucun,Île-de-France,non,non,2253,500.0
Barthelemy,Alfred,37,166.6,65.7,H,oui,master,Occitanie,non,oui,3099,36006.86728253543,Gabriel,41,185.4,61.7,H,oui,master,Île-de-France,oui,non,2195,500.0
Laporte,Manon,39,174.2,56.2,H,oui,bac+2,Bretagne,non,oui,500,18851.04585397653,Laurent,25,183.1,45.9,H,oui,doctorat,Île-de-France,non,oui,2721,40000.0
Laporte,Manon,39,174.2,56.2,H,oui,bac+2,Bretagne,non,oui,500,18851.04585397653,Guy,48,184.8,82.9,F,non,bac+2,Auvergne-Rhône-Alpes,oui,non,2308,500.0
Laporte,Manon,39,174.2,56.2,H,oui,bac+2,Bretagne,non,oui,500,18851.04585397653,Théophile,21,179.2,65.6,H,non,aucun,Île-de-France,oui,non,2820,500.0
Laporte,Manon,39,174.2,56.2,H,oui,bac+2,Bretagne,non,oui,500,18851.04585397653,Stéphanie,61,170.4,55.0,F,oui,doctorat,Bretagne,non,oui,3388,34395.803455608024
Laporte,Manon,39,174.2,56.2,H,oui,bac+2,Bretagne,non,oui,500,18851.04585397653,Paulette,66,177.3,50.9,H,non,bac,Île-de-France,non,non,3758,5731.783409143304
Lesage,Étienne,44,168.1,51.3,F,oui,master,Occitanie,non,non,2604,4534.511682950493,Claire,23,189.1,49.0,F,oui,aucun,Hauts-de-France,non,non,3175,500.0
Lesage,Étienne,44,168.1,51.3,F,oui,master,Occitanie,non,non,2604,4534.511682950493,Julie,61,174.3,55.5,F,non,master,Occitanie,non,oui,2442,14849.568895364137
Lesage,Étienne,44,168.1,51.3,F,oui,master,Occitanie,non,non,2604,4534.511682950493,Joséphine,29,177.0,76.3,H,non,bac,Île-de-France,oui,oui,3090,5030.145376942315
Lesage,Étienne,44,168.1,51.3,F,oui,master,Occitanie,non,non,2604,4534.511682950493,Raymond,71,167.0,98.6,H,oui,master,Occitanie,oui,oui,4451,27175.36845095073
Lesage,Étienne,44,168.1,51.3,F,oui,master,Occitanie,non,non,2604,4534.511682950493,Claudine,66,180.3,64.9,H,non,bac,Auvergne-Rhône-Alpes,oui,oui,1484,2160.291102991612
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241,Thibaut,30,166.4,57.4,F,non,bac+2,Bretagne,oui,oui,1246,4197.870150495134
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241,Éric,71,178.4,60.7,F,non,aucun,Île-de-France,oui,oui,1830,500.0
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241,Olivie,46,147.8,66.6,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,1478,500.0
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241,Anne,48,166.3,59.1,F,non,master,Provence-Alpes-Côte d’Azur,non,oui,2883,20347.73975438911
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241,Jacques,53,164.1,42.3,F,oui,master,Normandie,non,non,1985,500.0
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241,Hortense,34,159.9,70.7,F,non,bac+2,Corse,non,oui,1822,5829.373703260698
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241,Marcel,27,164.0,60.1,F,non,bac,Auvergne-Rhône-Alpes,non,oui,1662,10151.875658952791
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Marie,44,161.0,77.4,H,non,master,Normandie,non,non,915,500.0
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Thierry,47,166.1,72.6,H,oui,doctorat,Normandie,non,oui,2692,32219.800032904197
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Antoinette,46,168.2,71.8,F,non,aucun,Occitanie,oui,oui,3161,500.0
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Adrien,45,174.6,28.8,H,oui,master,Auvergne-Rhône-Alpes,oui,oui,1900,13479.170076190332
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Zacharie,25,161.8,59.2,H,non,master,Provence-Alpes-Côte d’Azur,non,non,4959,16513.369489253273
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Lucie,62,173.1,62.1,H,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,4122,25913.22930100091
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Nicolas,45,175.0,86.0,H,non,doctorat,Hauts-de-France,oui,oui,1060,2855.6895068930385
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,David,67,161.9,82.3,F,oui,bac+2,Corse,non,non,2770,500.0
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747,Xavier,66,171.7,87.4,H,oui,bac+2,Normandie,non,oui,1852,23838.086454071043
Rocher,Marcelle,51,168.4,55.5,H,oui,doctorat,Occitanie,oui,oui,3274,29768.34267534256,Margot,21,174.9,79.5,H,non,bac,Bretagne,non,oui,3831,21536.25090317909
Rocher,Marcelle,51,168.4,55.5,H,oui,doctorat,Occitanie,oui,oui,3274,29768.34267534256,Augustin,64,182.0,62.6,H,non,aucun,Corse,non,non,500,500.0
Rocher,Marcelle,51,168.4,55.5,H,oui,doctorat,Occitanie,oui,oui,3274,29768.34267534256,Camille,28,166.9,57.4,H,oui,bac,Occitanie,non,non,1435,500.0
Rocher,Marcelle,51,168.4,55.5,H,oui,doctorat,Occitanie,oui,oui,3274,29768.34267534256,Adrien,18,183.6,66.5,H,non,bac,Normandie,oui,oui,2356,1837.5638027806904
Guillet,Léon,42,167.3,62.4,H,oui,master,Bretagne,non,oui,1570,30414.1610474176,Christelle,59,159.3,47.1,F,non,master,Normandie,oui,oui,1669,500.0
Guillet,Léon,42,167.3,62.4,H,oui,master,Bretagne,non,oui,1570,30414.1610474176,Adélaïde,36,166.4,67.3,F,oui,bac,Auvergne-Rhône-Alpes,oui,oui,4147,10601.152334298687
Guillet,Léon,42,167.3,62.4,H,oui,master,Bretagne,non,oui,1570,30414.1610474176,Claudine,36,172.2,65.4,F,oui,aucun,Hauts-de-France,non,non,2237,500.0
Guillet,Léon,42,167.3,62.4,H,oui,master,Bretagne,non,oui,1570,30414.1610474176,Célina,31,168.0,85.9,F,oui,doctorat,Auvergne-Rhône-Alpes,non,non,2438,17038.079437238688
Guillet,Léon,42,167.3,62.4,H,oui,master,Bretagne,non,oui,1570,30414.1610474176,Margot,34,172.7,76.3,H,non,aucun,Corse,non,non,3929,500.0
Guillet,Léon,42,167.3,62.4,H,oui,master,Bretagne,non,oui,1570,30414.1610474176,Camille,73,157.3,67.5,F,non,bac+2,Hauts-de-France,non,non,2582,500.0
Lenoir,Virginie,75,157.2,71.8,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,2231,19750.793545250348,Madeleine,53,172.5,75.2,F,oui,bac,Hauts-de-France,oui,non,1683,500.0
Lenoir,Virginie,75,157.2,71.8,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,2231,19750.793545250348,Paul,66,171.8,114.8,H,oui,bac,Occitanie,non,oui,2940,20138.495305607503
Lenoir,Virginie,75,157.2,71.8,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,2231,19750.793545250348,Théodore,44,155.5,80.0,H,non,bac,Occitanie,oui,non,3193,500.0
Buisson,Anouk,41,173.9,68.3,H,oui,master,Normandie,non,non,3652,7554.803692981198,Noël,20,173.2,77.0,F,oui,master,Normandie,non,non,657,500.0
Buisson,Anouk,41,173.9,68.3,H,oui,master,Normandie,non,non,3652,7554.803692981198,Marine,45,175.1,59.1,F,oui,aucun,Occitanie,non,non,5098,500.0
Buisson,Anouk,41,173.9,68.3,H,oui,master,Normandie,non,non,3652,7554.803692981198,William,20,189.0,55.8,H,oui,bac+2,Bretagne,oui,non,1498,500.0
Buisson,Anouk,41,173.9,68.3,H,oui,master,Normandie,non,non,3652,7554.803692981198,Anastasie,49,165.1,48.5,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,3332,28475.83461911375
Monnier,Paul,41,160.3,51.4,F,oui,doctorat,Normandie,non,oui,3449,36218.84922978599,Amélie,20,177.4,76.3,F,oui,aucun,Occitanie,non,oui,2820,13697.073367800154
Monnier,Paul,41,160.3,51.4,F,oui,doctorat,Normandie,non,oui,3449,36218.84922978599,Denis,51,164.9,62.3,H,non,aucun,Auvergne-Rhône-Alpes,oui,non,1061,500.0
Monnier,Paul,41,160.3,51.4,F,oui,doctorat,Normandie,non,oui,3449,36218.84922978599,Constance,64,167.3,37.0,H,non,master,Île-de-France,non,oui,500,25232.35938743952
Monnier,Paul,41,160.3,51.4,F,oui,doctorat,Normandie,non,oui,3449,36218.84922978599,Honoré,67,179.8,91.0,F,oui,bac,Corse,non,oui,1745,7372.130972364732
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425,Nathalie,52,163.2,84.6,H,oui,bac+2,Hauts-de-France,oui,oui,2323,500.0
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425,Augustin,65,159.0,72.7,F,non,master,Occitanie,non,oui,4170,28596.30888147152
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425,Roger,41,174.6,95.1,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,2493,1861.428634903374
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425,Élise,43,149.5,87.4,F,oui,aucun,Île-de-France,oui,non,2096,500.0
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425,Paulette,49,164.5,67.8,F,oui,bac+2,Occitanie,oui,oui,3508,8612.385250858271
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425,Laure,58,168.9,64.2,H,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,2432,877.2076824656982
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425,Diane,34,160.8,70.1,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,725,8073.519748180991
Coste,Édouard,44,173.3,54.2,H,oui,bac+2,Occitanie,oui,oui,2324,11496.79769609806,Margaud,18,162.8,42.0,H,non,doctorat,Bretagne,non,oui,2400,26452.02884068101
Coste,Édouard,44,173.3,54.2,H,oui,bac+2,Occitanie,oui,oui,2324,11496.79769609806,Gabriel,52,188.1,66.7,H,non,bac,Bretagne,oui,oui,1482,2398.0819965331552
Coste,Édouard,44,173.3,54.2,H,oui,bac+2,Occitanie,oui,oui,2324,11496.79769609806,Lucy,43,159.9,49.9,H,non,aucun,Auvergne-Rhône-Alpes,non,oui,3018,13809.699100845268
Gilles,Éléonore,68,165.8,67.8,H,oui,doctorat,Normandie,oui,oui,1393,22551.25440051403,Paul,42,170.6,52.9,F,non,bac,Hauts-de-France,oui,non,2929,500.0
Gilles,Éléonore,68,165.8,67.8,H,oui,doctorat,Normandie,oui,oui,1393,22551.25440051403,Adèle,57,176.0,61.8,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,2304,20480.141938778
Gilles,Éléonore,68,165.8,67.8,H,oui,doctorat,Normandie,oui,oui,1393,22551.25440051403,Michelle,68,163.5,53.7,H,non,master,Hauts-de-France,oui,non,1558,500.0
Gilles,Éléonore,68,165.8,67.8,H,oui,doctorat,Normandie,oui,oui,1393,22551.25440051403,Raymond,47,166.7,58.3,H,non,master,Île-de-France,oui,oui,4096,28164.24047387757
Martel,Daniel,50,161.4,51.5,F,oui,bac,Occitanie,non,oui,2619,14933.400029887842,Clémence,49,157.7,79.0,F,oui,bac,Auvergne-Rhône-Alpes,non,non,3341,500.0
Martel,Daniel,50,161.4,51.5,F,oui,bac,Occitanie,non,oui,2619,14933.400029887842,Thomas,38,169.0,67.5,F,oui,master,Bretagne,non,oui,2584,30731.30786347335
Martel,Daniel,50,161.4,51.5,F,oui,bac,Occitanie,non,oui,2619,14933.400029887842,Constance,55,165.6,62.8,F,non,master,Hauts-de-France,oui,oui,2855,6401.242831227142
Martel,Daniel,50,161.4,51.5,F,oui,bac,Occitanie,non,oui,2619,14933.400029887842,Olivie,61,170.5,56.4,F,non,bac+2,Île-de-France,non,non,3907,500.0
Martel,Daniel,50,161.4,51.5,F,oui,bac,Occitanie,non,oui,2619,14933.400029887842,Auguste,71,162.2,66.1,F,non,doctorat,Île-de-France,non,oui,4418,31656.217688720928
Alves,Valentine,56,162.9,55.7,H,oui,master,Normandie,non,oui,4673,35661.33996193842,Alice,37,181.4,93.7,H,non,doctorat,Corse,oui,non,1281,500.0
Alves,Valentine,56,162.9,55.7,H,oui,master,Normandie,non,oui,4673,35661.33996193842,Gilbert,68,180.0,95.5,F,oui,bac+2,Normandie,non,oui,534,1585.891635455018
Alves,Valentine,56,162.9,55.7,H,oui,master,Normandie,non,oui,4673,35661.33996193842,Geneviève,56,166.2,78.1,H,oui,doctorat,Bretagne,oui,oui,3551,31428.492751338392
Alves,Valentine,56,162.9,55.7,H,oui,master,Normandie,non,oui,4673,35661.33996193842,Capucine,63,167.5,73.8,H,non,bac,Bretagne,oui,non,3931,500.0
Alves,Valentine,56,162.9,55.7,H,oui,master,Normandie,non,oui,4673,35661.33996193842,Agnès,32,169.3,76.5,H,oui,doctorat,Bretagne,oui,oui,3387,35001.088594199886
Salmon,Emmanuel,72,165.6,63.0,H,oui,aucun,Occitanie,non,oui,3194,14395.004198005065,Océane,73,186.4,67.3,H,non,doctorat,Corse,oui,oui,2476,12779.517269044698
Salmon,Emmanuel,72,165.6,63.0,H,oui,aucun,Occitanie,non,oui,3194,14395.004198005065,Isabelle,38,165.2,86.5,F,non,aucun,Hauts-de-France,oui,non,4851,500.0
Salmon,Emmanuel,72,165.6,63.0,H,oui,aucun,Occitanie,non,oui,3194,14395.004198005065,Éléonore,49,165.9,85.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,2045,23782.350830120395
Masson,Honoré,75,162.7,75.3,F,oui,doctorat,Hauts-de-France,oui,oui,3360,19270.094239372866,Inès,66,172.4,41.3,F,oui,aucun,Normandie,oui,oui,500,500.0
Masson,Honoré,75,162.7,75.3,F,oui,doctorat,Hauts-de-France,oui,oui,3360,19270.094239372866,Marguerite,67,162.3,51.3,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,500,10328.309067086688
Masson,Honoré,75,162.7,75.3,F,oui,doctorat,Hauts-de-France,oui,oui,3360,19270.094239372866,Adrien,22,165.2,65.2,F,oui,bac,Auvergne-Rhône-Alpes,oui,non,3008,500.0
Masson,Honoré,75,162.7,75.3,F,oui,doctorat,Hauts-de-France,oui,oui,3360,19270.094239372866,Adrien,35,165.6,77.7,F,oui,bac,Bretagne,oui,oui,2188,9879.094135788831
Masson,Honoré,75,162.7,75.3,F,oui,doctorat,Hauts-de-France,oui,oui,3360,19270.094239372866,Victor,54,166.1,85.0,F,non,aucun,Hauts-de-France,non,oui,4172,7690.976986385638
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.31307706492,Joseph,27,149.2,95.4,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,non,2753,500.0
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.31307706492,Zoé,23,154.2,92.1,F,non,aucun,Bretagne,non,oui,4156,17177.388420270458
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.31307706492,Margaux,61,180.7,69.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,1441,2403.7950112889907
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.31307706492,Gilbert,72,172.2,53.5,H,oui,bac+2,Hauts-de-France,oui,oui,1793,1391.36316424484
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.31307706492,Corinne,69,162.8,67.1,H,oui,bac,Occitanie,non,oui,1957,19497.90398709332
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.31307706492,Bertrand,36,154.5,79.9,H,oui,master,Bretagne,oui,non,3926,8397.635297210916
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.31307706492,David,70,168.1,61.4,H,non,doctorat,Corse,non,oui,2162,9015.680442881274
Olivier,Pénélope,75,160.9,64.1,H,oui,doctorat,Bretagne,non,non,2424,16640.700027965184,Noël,23,179.2,75.2,H,oui,bac+2,Bretagne,non,oui,3697,32879.65109449101
Olivier,Pénélope,75,160.9,64.1,H,oui,doctorat,Bretagne,non,non,2424,16640.700027965184,Thibault,61,172.6,66.4,F,non,bac,Auvergne-Rhône-Alpes,non,oui,2509,13409.698107901284
Olivier,Pénélope,75,160.9,64.1,H,oui,doctorat,Bretagne,non,non,2424,16640.700027965184,Valentine,71,163.5,45.1,F,non,aucun,Hauts-de-France,non,oui,3103,4184.188755702781
Olivier,Pénélope,75,160.9,64.1,H,oui,doctorat,Bretagne,non,non,2424,16640.700027965184,Jeanne,32,168.0,77.7,H,oui,master,Corse,oui,oui,4027,11984.330102488188
Olivier,Pénélope,75,160.9,64.1,H,oui,doctorat,Bretagne,non,non,2424,16640.700027965184,Thibaut,21,175.2,77.4,F,non,bac,Normandie,non,oui,2501,8510.278197216845
Pires,Édith,56,165.1,75.5,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2405,32886.968987294786,Georges,54,191.4,95.9,F,non,master,Hauts-de-France,oui,oui,3023,500.0
Dias,Manon,74,159.7,78.1,H,oui,bac+2,Normandie,non,oui,1994,23474.218203625176,Philippine,74,176.2,54.0,F,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2329,500.0
Dias,Manon,74,159.7,78.1,H,oui,bac+2,Normandie,non,oui,1994,23474.218203625176,Alphonse,52,178.8,66.7,H,oui,aucun,Île-de-France,oui,oui,2532,500.0
Dias,Manon,74,159.7,78.1,H,oui,bac+2,Normandie,non,oui,1994,23474.218203625176,Gilbert,70,176.7,53.6,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,oui,2035,35860.463317620226
Dias,Manon,74,159.7,78.1,H,oui,bac+2,Normandie,non,oui,1994,23474.218203625176,Paul,31,150.9,57.1,H,oui,bac,Corse,non,oui,2003,9316.33087360988
Dias,Manon,74,159.7,78.1,H,oui,bac+2,Normandie,non,oui,1994,23474.218203625176,Paulette,74,167.2,65.5,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,1048,13076.634475439278
Salmon,Louise,40,156.5,67.1,H,oui,bac+2,Hauts-de-France,non,oui,3754,31374.48395761279,Océane,73,186.4,67.3,H,non,doctorat,Corse,oui,oui,2476,12779.517269044698
Salmon,Louise,40,156.5,67.1,H,oui,bac+2,Hauts-de-France,non,oui,3754,31374.48395761279,Isabelle,38,165.2,86.5,F,non,aucun,Hauts-de-France,oui,non,4851,500.0
Salmon,Louise,40,156.5,67.1,H,oui,bac+2,Hauts-de-France,non,oui,3754,31374.48395761279,Éléonore,49,165.9,85.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,2045,23782.350830120395
Renault,Raymond,51,166.2,75.5,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2503,500.0,Grégoire,48,162.3,83.1,H,non,doctorat,Hauts-de-France,non,oui,2720,25409.251333464494
Renault,Raymond,51,166.2,75.5,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2503,500.0,Aurore,22,175.4,70.7,H,oui,doctorat,Occitanie,oui,oui,2548,30671.639307868754
Renault,Raymond,51,166.2,75.5,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2503,500.0,Rémy,61,168.9,56.4,H,oui,doctorat,Île-de-France,oui,non,1617,500.0
Renault,Raymond,51,166.2,75.5,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2503,500.0,Camille,47,170.9,67.0,F,oui,aucun,Corse,non,oui,2318,500.0
Renault,Raymond,51,166.2,75.5,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2503,500.0,Noémi,75,162.2,73.0,F,oui,aucun,Hauts-de-France,oui,non,1950,500.0
Renault,Raymond,51,166.2,75.5,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2503,500.0,Frédéric,71,171.3,66.6,F,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,4166,16365.84844311649
Huet,Alfred,51,161.9,55.6,H,oui,bac+2,Corse,non,oui,2713,10274.89998234897,Nicole,64,176.8,49.5,H,oui,bac,Auvergne-Rhône-Alpes,non,non,3954,3333.4100172614385
Huet,Alfred,51,161.9,55.6,H,oui,bac+2,Corse,non,oui,2713,10274.89998234897,Benoît,72,165.8,69.1,F,oui,bac,Corse,oui,non,2974,500.0
Huet,Alfred,51,161.9,55.6,H,oui,bac+2,Corse,non,oui,2713,10274.89998234897,Gérard,65,186.5,79.3,F,oui,bac+2,Île-de-France,oui,non,2787,500.0
Moreno,Marcelle,70,155.1,65.3,H,oui,doctorat,Occitanie,oui,oui,4026,36609.64926089287,Claire,66,166.3,80.7,H,non,bac+2,Île-de-France,non,oui,3033,27681.75693665989
Moreno,Marcelle,70,155.1,65.3,H,oui,doctorat,Occitanie,oui,oui,4026,36609.64926089287,Valentine,37,156.8,67.0,F,oui,bac+2,Occitanie,oui,non,1539,500.0
Moreno,Marcelle,70,155.1,65.3,H,oui,doctorat,Occitanie,oui,oui,4026,36609.64926089287,Astrid,62,174.3,46.8,F,oui,aucun,Île-de-France,oui,oui,1852,1483.6241140270452
Moreno,Marcelle,70,155.1,65.3,H,oui,doctorat,Occitanie,oui,oui,4026,36609.64926089287,Julie,33,172.1,56.2,H,non,aucun,Corse,oui,non,4577,500.0
Barthelemy,Noël,40,165.1,77.5,F,oui,master,Bretagne,non,oui,2760,25891.108739846408,Jeanne,56,172.0,58.7,H,non,bac,Hauts-de-France,non,non,793,500.0
Barthelemy,Noël,40,165.1,77.5,F,oui,master,Bretagne,non,oui,2760,25891.108739846408,Anaïs,72,160.8,72.5,H,non,bac,Bretagne,oui,non,803,500.0
Barthelemy,Noël,40,165.1,77.5,F,oui,master,Bretagne,non,oui,2760,25891.108739846408,Xavier,55,154.7,87.3,F,non,aucun,Île-de-France,non,non,2253,500.0
Barthelemy,Noël,40,165.1,77.5,F,oui,master,Bretagne,non,oui,2760,25891.108739846408,Gabriel,41,185.4,61.7,H,oui,master,Île-de-France,oui,non,2195,500.0
Guyon,Anouk,36,167.6,75.2,H,oui,doctorat,Normandie,oui,non,2516,500.0,Diane,62,164.4,57.7,F,non,doctorat,Occitanie,non,oui,2792,19921.806733437123
Guyon,Anouk,36,167.6,75.2,H,oui,doctorat,Normandie,oui,non,2516,500.0,Richard,60,171.0,93.2,H,oui,doctorat,Normandie,oui,non,1013,500.0
Guyon,Anouk,36,167.6,75.2,H,oui,doctorat,Normandie,oui,non,2516,500.0,Olivier,23,166.6,72.6,H,oui,bac,Hauts-de-France,non,non,1344,500.0
Guyon,Anouk,36,167.6,75.2,H,oui,doctorat,Normandie,oui,non,2516,500.0,Sophie,21,149.1,72.4,F,oui,bac,Auvergne-Rhône-Alpes,oui,oui,5155,13519.230114892169
Guyon,Anouk,36,167.6,75.2,H,oui,doctorat,Normandie,oui,non,2516,500.0,Henri,55,178.6,68.2,F,non,doctorat,Hauts-de-France,non,non,3223,5336.423193774267
Normand,Chantal,51,168.5,55.1,H,oui,master,Occitanie,non,oui,2484,19955.011223327245,Julien,26,158.3,87.1,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,3402,5662.198060055292
Normand,Chantal,51,168.5,55.1,H,oui,master,Occitanie,non,oui,2484,19955.011223327245,Thibault,52,159.7,72.0,F,oui,bac,Île-de-France,oui,non,1659,500.0
Normand,Chantal,51,168.5,55.1,H,oui,master,Occitanie,non,oui,2484,19955.011223327245,Nathalie,74,165.1,59.9,H,non,master,Île-de-France,non,non,2540,500.0
